"Problem","Package","File","Priority","Line","Description","Rule set","Rule"
"14","org.geotools.coverage.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\RasterLayout.java","3","364","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"15","org.geotools.coverage.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\RasterLayout.java","3","365","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"16","org.geotools.coverage.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\RasterLayout.java","3","367","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"1","org.geotools.coverage.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\ReadType.java","3","96","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.catalog","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\catalog\CoverageSlicesCatalog.java","3","678","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\impl\CoverageIO.java","4","80","Unnecessary qualifier 'java.util': 'Map' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\impl\CoverageIO.java","4","169","Unnecessary qualifier 'CoverageIO': 'connect' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\impl\CoverageIO.java","4","224","Unnecessary qualifier 'CoverageIO': 'getAvailableDrivers' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\impl\CoverageIO.java","4","240","Unnecessary qualifier 'CoverageIO': 'getAvailableDrivers' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","150","Unnecessary qualifier 'Utilities': 'getIdentifiers' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","245","Unnecessary qualifier 'Utilities': 'getDefaultGeodeticDatum' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","575","Unnecessary qualifier 'Utilities': 'getRequestedEnvelope2D' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","583","Unnecessary qualifier 'Utilities': 'getIntersection' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"5","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","598","Unnecessary qualifier 'Utilities': 'getCropRegion' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"6","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","600","Unnecessary qualifier 'Utilities': 'getOriginalGridToWorld' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"7","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","825","Unnecessary qualifier 'Utilities': 'setDecimationParameters' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"8","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","893","Unnecessary qualifier 'Utilities': 'createCoverageFromImage' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"9","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","909","Unnecessary qualifier 'Utilities': 'createCoverageFromImage' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"10","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\coverage\io\util\Utilities.java","4","1026","Unnecessary qualifier 'Utilities': 'createCoverage' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.imageio","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\main\java\org\geotools\imageio\GeoSpatialImageReader.java","3","83","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\ReadTypeTest.java","3","255","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","95","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","106","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","116","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"4","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","151","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"5","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","162","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"6","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","173","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"7","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","182","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"8","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","193","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"9","org.geotools.coverage.io.impl","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\impl\DefaultClassesTest.java","3","204","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\util\UtilitiesTest.java","3","196","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.coverage.io.util","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\coverage-api\src\test\java\org\geotools\coverage\io\util\UtilitiesTest.java","3","205","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.grib","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\grib\src\test\java\org\geotools\coverage\io\grib\GribTest.java","3","229","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.coverage.io.grib","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\grib\src\test\java\org\geotools\coverage\io\grib\GribTest.java","3","286","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.coverage.io.grib","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\grib\src\test\java\org\geotools\coverage\io\grib\GribTest.java","3","357","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.grib","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\grib\src\test\java\org\geotools\coverage\io\grib\GribUtilitiesTest.java","3","70","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFAccess.java","3","211","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFAccess.java","3","226","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFDriver.java","4","88","Unnecessary qualifier 'java.net': 'URL' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFDriver.java","3","210","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","616","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","634","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","681","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","691","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"5","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","723","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"6","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","725","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"7","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","787","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"8","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","850","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"9","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\NetCDFResponse.java","4","852","Unnecessary qualifier 'java.util.logging': 'Level' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\NetCDFCoordinateReferenceSystemType.java","4","278","Unnecessary qualifier 'NetCDFCoordinateReferenceSystemType': 'WGS84' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\NetCDFCoordinateReferenceSystemType.java","4","286","Unnecessary qualifier 'NetCDFCoordinateReferenceSystemType': 'hasConcatenatedTransform' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\NetCDFProjection.java","4","60","Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\NetCDFProjection.java","4","719","Unnecessary qualifier 'NetCDFProjection': 'parseProjection' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\NetCDFProjection.java","4","736","Unnecessary qualifier 'NetCDFProjection': 'parseProjection' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\ProjectionBuilder.java","4","160","Unnecessary qualifier 'Collections': 'singletonMap' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\ProjectionBuilder.java","4","307","Unnecessary qualifier 'ProjectionBuilder': 'createProjectedCRS' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\ProjectionBuilder.java","4","324","Unnecessary qualifier 'Collections': 'singletonMap' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\ProjectionBuilder.java","4","333","Unnecessary qualifier 'Collections': 'singletonMap' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"5","org.geotools.coverage.io.netcdf.crs","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\crs\ProjectionBuilder.java","4","350","Unnecessary qualifier 'Collections': 'singletonMap' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.io.netcdf.tools","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\coverage\io\netcdf\tools\CreateIndexer.java","3","234","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"1","org.geotools.imageio.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\NetCDFGeoreferenceManager.java","4","146","Unnecessary qualifier 'NetCDFGeoreferenceManager': 'DEFAULT' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.imageio.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\NetCDFImageReader.java","4","244","Unnecessary qualifier 'java.util': 'ArrayList' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.imageio.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\NetCDFImageReader.java","3","420","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.imageio.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\NetCDFImageReader.java","3","1111","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"4","org.geotools.imageio.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\NetCDFImageReader.java","3","1118","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"5","org.geotools.imageio.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\NetCDFImageReader.java","3","1121","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"1","org.geotools.imageio.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\NetCDFUnitFormat.java","4","116","Unnecessary qualifier 'org.geotools.imageio.netcdf': 'NetCDFUnitFormat' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","67","Unnecessary qualifier 'java.util.logging': 'Logger' is already in scope because it is imported in this file","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","228","Unnecessary qualifier 'NetCDFCRSUtilities': 'VERTICAL_AXIS_NAMES' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"3","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","288","Unnecessary qualifier 'NetCDFCRSUtilities': 'FACTORY_CONTAINER' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"4","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","300","Unnecessary qualifier 'NetCDFCRSUtilities': 'FACTORY_CONTAINER' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"5","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","307","Unnecessary qualifier 'NetCDFCRSUtilities': 'FACTORY_CONTAINER' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"6","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","395","Unnecessary qualifier 'NetCDFCRSUtilities': 'FACTORY_CONTAINER' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"7","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","408","Unnecessary qualifier 'NetCDFCRSUtilities': 'FACTORY_CONTAINER' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"8","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFCRSUtilities.java","4","416","Unnecessary qualifier 'NetCDFCRSUtilities': 'FACTORY_CONTAINER' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFTimeUtilities.java","3","82","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"2","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFTimeUtilities.java","3","85","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"3","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFTimeUtilities.java","3","86","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"4","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFTimeUtilities.java","3","91","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"5","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFTimeUtilities.java","3","98","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"6","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFTimeUtilities.java","3","101","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"7","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFTimeUtilities.java","3","102","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"1","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFUtilities.java","4","743","Unnecessary qualifier 'NetCDFUtilities': 'COORDINATES' is already in scope because it is declared in an enclosing type","Code Style","UnnecessaryFullyQualifiedName"
"2","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFUtilities.java","3","868","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"3","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFUtilities.java","3","1114","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"4","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFUtilities.java","3","1115","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"5","org.geotools.imageio.netcdf.utilities","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\imageio\netcdf\utilities\NetCDFUtilities.java","3","1119","Prefer StringBuilder (non-synchronized) or StringBuffer (synchronized) over += for concatenating strings","Performance","UseStringBufferForStringAppends"
"1","org.geotools.io","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\main\java\org\geotools\io\MemoryMappedRandomAccessFile.java","4","76","Unnecessary qualifier 'MemoryMappedRandomAccessFile': 'getUriString' is already in scope","Code Style","UnnecessaryFullyQualifiedName"
"1","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\test\java\org\geotools\coverage\io\netcdf\NetCDFBasicTest.java","3","139","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
"2","org.geotools.coverage.io.netcdf","C:\User\abhi\MetricsCK\geotools\geotools\modules\plugin\coverage-multidim\netcdf\src\test\java\org\geotools\coverage\io\netcdf\NetCDFBasicTest.java","3","245","Avoid empty catch blocks","Error Prone","EmptyCatchBlock"
